stage_detail,stage_name,stage_number,stage_status,stage_detail_number
1.4 NEGOCIAÇÃO,1 POS,4,Perdido,1.4
1.4 NEGOCIAÇÃO,1 POS,4,Perdido,1.4
1.4 NEGOCIAÇÃO,1 POS,4,Perdido,1.4
1.4 NEGOCIAÇÃO,1 POS,4,Perdido,1.4
1.4 NEGOCIAÇÃO,1 POS,4,Perdido,1.4
1.4 NEGOCIAÇÃO,1 POS,4,Perdido,1.4
1.4 NEGOCIAÇÃO,1 POS,4,Perdido,1.4
1.4 NEGOCIAÇÃO,1 POS,4,Perdido,1.4
1.4 NEGOCIAÇÃO,1 POS,4,Perdido,1.4
1.4 NEGOCIAÇÃO,1 POS,4,Perdido,1.4
1.4 NEGOCIAÇÃO,1 POS,4,Perdido,1.4
1.4 NEGOCIAÇÃO,1 POS,4,Perdido,1.4
1.4 NEGOCIAÇÃO,1 POS,4,Perdido,1.4
1.4 NEGOCIAÇÃO,1 POS,4,Em andamento,1.4
1.4 NEGOCIAÇÃO,1 POS,4,Em andamento,1.4
1.5 CONTRATO,1 POS,5,Perdido,1.5
1.5 CONTRATO,1 POS,5,Ganho,1.5
1.5 CONTRATO,1 POS,5,Ganho,1.5
1.5 CONTRATO,1 POS,5,Ganho,1.5
1.5 CONTRATO,1 POS,5,Ganho,1.5
1.5 CONTRATO,1 POS,5,Em andamento,1.5
1.5 CONTRATO,1 POS,5,Ganho,1.5
1.5 CONTRATO,1 POS,5,Ganho,1.5
1.5 CONTRATO,1 POS,5,Ganho,1.5
1.5 CONTRATO,1 POS,5,Ganho,1.5
1.5 CONTRATO,1 POS,5,Ganho,1.5
1.5 CONTRATO,1 POS,5,Ganho,1.5
1.5 CONTRATO,1 POS,5,Ganho,1.5
1.5 CONTRATO,1 POS,5,Ganho,1.5
1.5 CONTRATO,1 POS,5,Ganho,1.5
1.5 CONTRATO,1 POS,5,Ganho,1.5
1.5 CONTRATO,1 POS,5,Ganho,1.5
1.5 CONTRATO,1 POS,5,Ganho,1.5
1.5 CONTRATO,1 POS,5,Ganho,1.5
1.5 CONTRATO,1 POS,5,Ganho,1.5
1.5 CONTRATO,1 POS,5,Ganho,1.5
1.5 CONTRATO,1 POS,5,Ganho,1.5
1.5 CONTRATO,1 POS,5,Ganho,1.5
1.5 CONTRATO,1 POS,5,Ganho,1.5
1.5 CONTRATO,1 POS,5,Ganho,1.5
1.5 CONTRATO,1 POS,5,Ganho,1.5
1.5 CONTRATO,1 POS,5,Em andamento,1.5
1.5 CONTRATO,1 POS,5,Ganho,1.5
1.5 CONTRATO,1 POS,5,Em andamento,1.5
1.5 CONTRATO,1 POS,5,Em andamento,1.5
1.5 CONTRATO,1 POS,5,Em andamento,1.5
1.5 CONTRATO,1 POS,5,Em andamento,1.5
1.5 CONTRATO,1 POS,5,Em andamento,1.5
1.5 CONTRATO,1 POS,5,Em andamento,1.5
1.5 CONTRATO,1 POS,5,Em andamento,1.5
1.5 CONTRATO,1 POS,5,Em andamento,1.5
1.5 CONTRATO,1 POS,5,Em andamento,1.5
1.5 CONTRATO,1 POS,5,Em andamento,1.5
1.5 CONTRATO,1 POS,5,Em andamento,1.5
CONTRATO,0 AMBULANTE ESSENCIAL,3,Em andamento,2
CONTRATO,0 AMBULANTE ESSENCIAL,3,Ganho,2
CONTRATO,0 AMBULANTE ESSENCIAL,3,Em andamento,2
CONTRATO,0 AMBULANTE ESSENCIAL,3,Em andamento,2
CONTRATO,0 AMBULANTE ESSENCIAL,3,Em andamento,2
CONTRATO,0 AMBULANTE ESSENCIAL,3,Ganho,2
CONTRATO,0 AMBULANTE ESSENCIAL,3,Ganho,2
CONTRATO,0 AMBULANTE ESSENCIAL,3,Ganho,2
CONTATO,0 AMBULANTE ESSENCIAL,1,Em andamento,2
CONTATO,0 AMBULANTE ESSENCIAL,1,Em andamento,2
TYPEFORM,0 AMBULANTE ESSENCIAL,2,Em andamento,2
CONTATO,0 AMBULANTE ESSENCIAL,1,Em andamento,2
CONTATO,0 AMBULANTE ESSENCIAL,1,Em andamento,2
CONTATO,0 AMBULANTE ESSENCIAL,1,Em andamento,2
TYPEFORM,0 AMBULANTE ESSENCIAL,2,Em andamento,2
CONTATO,0 AMBULANTE ESSENCIAL,1,Em andamento,2
CONTATO,0 AMBULANTE ESSENCIAL,1,Em andamento,2
CONTRATO,0 AMBULANTE ESSENCIAL,3,Ganho,2
CONTATO,0 AMBULANTE ESSENCIAL,1,Em andamento,2
TYPEFORM,0 AMBULANTE ESSENCIAL,2,Em andamento,2
TYPEFORM,0 AMBULANTE ESSENCIAL,2,Em andamento,2
TYPEFORM,0 AMBULANTE ESSENCIAL,2,Em andamento,2
TYPEFORM,0 AMBULANTE ESSENCIAL,2,Em andamento,2
TYPEFORM,0 AMBULANTE ESSENCIAL,2,Em andamento,2
TYPEFORM,0 AMBULANTE ESSENCIAL,2,Em andamento,2
TYPEFORM,0 AMBULANTE ESSENCIAL,2,Em andamento,2
TYPEFORM,0 AMBULANTE ESSENCIAL,2,Em andamento,2
TYPEFORM,0 AMBULANTE ESSENCIAL,2,Em andamento,2
CONTRATO,0 AMBULANTE ESSENCIAL,3,Ganho,2
CONTRATO,0 AMBULANTE ESSENCIAL,3,Ganho,2
CONTRATO,0 AMBULANTE ESSENCIAL,3,Ganho,2
CONTRATO,0 AMBULANTE ESSENCIAL,3,Em andamento,2
CONTRATO,0 AMBULANTE ESSENCIAL,3,Ganho,2
CONTATO,0 AMBULANTE ESSENCIAL,1,Em andamento,2
CONTRATO,0 AMBULANTE ESSENCIAL,3,Ganho,2
TYPEFORM,0 AMBULANTE ESSENCIAL,2,Em andamento,2
CONTRATO,0 AMBULANTE ESSENCIAL,3,Em andamento,2
CONTRATO,0 AMBULANTE ESSENCIAL,3,Ganho,2
CONTRATO,0 AMBULANTE ESSENCIAL,3,Em andamento,2
CONTATO,0 AMBULANTE ESSENCIAL,1,Em andamento,2
CONTRATO,0 AMBULANTE ESSENCIAL,3,Em andamento,2
CONTATO,0 AMBULANTE ESSENCIAL,1,Ganho,2
TYPEFORM,0 AMBULANTE ESSENCIAL,2,Ganho,2
TYPEFORM,0 AMBULANTE ESSENCIAL,2,Em andamento,2
TYPEFORM,0 AMBULANTE ESSENCIAL,2,Em andamento,2
TYPEFORM,0 AMBULANTE ESSENCIAL,2,Em andamento,2
TYPEFORM,0 AMBULANTE ESSENCIAL,2,Em andamento,2
CONTRATO,0 AMBULANTE ESSENCIAL,3,Em andamento,2
CONTATO,0 AMBULANTE ESSENCIAL,1,Em andamento,2
CONTATO,0 AMBULANTE ESSENCIAL,1,Em andamento,2
TYPEFORM,0 AMBULANTE ESSENCIAL,2,Em andamento,2
TYPEFORM,0 AMBULANTE ESSENCIAL,2,Em andamento,2
TYPEFORM,0 AMBULANTE ESSENCIAL,2,Em andamento,2
TYPEFORM,0 AMBULANTE ESSENCIAL,2,Em andamento,2
TYPEFORM,0 AMBULANTE ESSENCIAL,2,Em andamento,2
TYPEFORM,0 AMBULANTE ESSENCIAL,2,Em andamento,2
TYPEFORM,0 AMBULANTE ESSENCIAL,2,Em andamento,2
TYPEFORM,0 AMBULANTE ESSENCIAL,2,Em andamento,2
TYPEFORM,0 AMBULANTE ESSENCIAL,2,Em andamento,2
TYPEFORM,0 AMBULANTE ESSENCIAL,2,Em andamento,2
CONTRATO,0 AMBULANTE ESSENCIAL,3,Em andamento,2
TYPEFORM,0 AMBULANTE ESSENCIAL,2,Em andamento,2
TYPEFORM,0 AMBULANTE ESSENCIAL,2,Em andamento,2
CONTATO,0 AMBULANTE ESSENCIAL,1,Em andamento,2
CONTATO,0 AMBULANTE ESSENCIAL,1,Em andamento,2
CONTATO,0 AMBULANTE ESSENCIAL,1,Em andamento,2
TYPEFORM,0 AMBULANTE ESSENCIAL,2,Em andamento,2
TYPEFORM,0 AMBULANTE ESSENCIAL,2,Em andamento,2
TYPEFORM,0 AMBULANTE ESSENCIAL,2,Em andamento,2
TYPEFORM,0 AMBULANTE ESSENCIAL,2,Em andamento,2
CONTATO,0 AMBULANTE ESSENCIAL,1,Em andamento,2
CONTRATO,0 AMBULANTE ESSENCIAL,3,Em andamento,2
CONTATO,0 AMBULANTE ESSENCIAL,1,Em andamento,2
CONTATO,0 AMBULANTE ESSENCIAL,1,Em andamento,2
2.1 VALIDAÇÃO,2 SERVICE,1,Ganho,2.1
2.1 VALIDAÇÃO,2 SERVICE,1,Perdido,2.1
2.1 VALIDAÇÃO,2 SERVICE,1,Perdido,2.1
2.1 VALIDAÇÃO,2 SERVICE,1,Em andamento,2.1
2.1 VALIDAÇÃO,2 SERVICE,1,Em andamento,2.1
2.1 VALIDAÇÃO,2 SERVICE,1,Em andamento,2.1
2.1 VALIDAÇÃO,2 SERVICE,1,Em andamento,2.1
2.1 VALIDAÇÃO,2 SERVICE,1,Em andamento,2.1
2.1 VALIDAÇÃO,2 SERVICE,1,Em andamento,2.1
2.1 VALIDAÇÃO,2 SERVICE,1,Em andamento,2.1
2.1 VALIDAÇÃO,2 SERVICE,1,Em andamento,2.1
2.1 VALIDAÇÃO,2 SERVICE,1,Em andamento,2.1
2.1 VALIDAÇÃO,2 SERVICE,1,Em andamento,2.1
2.1 VALIDAÇÃO,2 SERVICE,1,Em andamento,2.1
2.1 VALIDAÇÃO,2 SERVICE,1,Perdido,2.1
2.1 VALIDAÇÃO,2 SERVICE,1,Em andamento,2.1
2.1 VALIDAÇÃO,2 SERVICE,1,Ganho,2.1
2.1 VALIDAÇÃO,2 SERVICE,1,Ganho,2.1
2.1 VALIDAÇÃO,2 SERVICE,1,Ganho,2.1
2.1 VALIDAÇÃO,2 SERVICE,1,Em andamento,2.1
2.1 VALIDAÇÃO,2 SERVICE,1,Perdido,2.1
2.1 VALIDAÇÃO,2 SERVICE,1,Ganho,2.1
2.1 VALIDAÇÃO,2 SERVICE,1,Perdido,2.1
2.1 VALIDAÇÃO,2 SERVICE,1,Ganho,2.1
2.1 VALIDAÇÃO,2 SERVICE,1,Perdido,2.1
2.1 VALIDAÇÃO,2 SERVICE,1,Ganho,2.1
2.1 VALIDAÇÃO,2 SERVICE,1,Ganho,2.1
2.1 VALIDAÇÃO,2 SERVICE,1,Ganho,2.1
2.1 VALIDAÇÃO,2 SERVICE,1,Ganho,2.1
2.2 CADASTRO,2 SERVICE,2,Em andamento,2.2
2.2 CADASTRO,2 SERVICE,2,Em andamento,2.2
2.2 CADASTRO,2 SERVICE,2,Em andamento,2.2
2.2 CADASTRO,2 SERVICE,2,Em andamento,2.2
2.2 CADASTRO,2 SERVICE,2,Em andamento,2.2
2.2 CADASTRO,2 SERVICE,2,Em andamento,2.2
2.2 CADASTRO,2 SERVICE,2,Em andamento,2.2
2.2 CADASTRO,2 SERVICE,2,Em andamento,2.2
2.2 CADASTRO,2 SERVICE,2,Em andamento,2.2
2.2 CADASTRO,2 SERVICE,2,Em andamento,2.2
2.2 CADASTRO,2 SERVICE,2,Em andamento,2.2
2.2 CADASTRO,2 SERVICE,2,Ganho,2.2
2.2 CADASTRO,2 SERVICE,2,Em andamento,2.2
2.2 CADASTRO,2 SERVICE,2,Perdido,2.2
2.2 CADASTRO,2 SERVICE,2,Em andamento,2.2
2.2 CADASTRO,2 SERVICE,2,Em andamento,2.2
2.2 CADASTRO,2 SERVICE,2,Em andamento,2.2
2.2 CADASTRO,2 SERVICE,2,Em andamento,2.2
2.2 CADASTRO,2 SERVICE,2,Perdido,2.2
2.2 CADASTRO,2 SERVICE,2,Perdido,2.2
2.2 CADASTRO,2 SERVICE,2,Em andamento,2.2
2.2 CADASTRO,2 SERVICE,2,Em andamento,2.2
2.2 CADASTRO,2 SERVICE,2,Em andamento,2.2
2.2 CADASTRO,2 SERVICE,2,Em andamento,2.2
2.2 CADASTRO,2 SERVICE,2,Em andamento,2.2
2.2 CADASTRO,2 SERVICE,2,Em andamento,2.2
2.2 CADASTRO,2 SERVICE,2,Perdido,2.2
2.2 CADASTRO,2 SERVICE,2,Perdido,2.2
2.2 CADASTRO,2 SERVICE,2,Perdido,2.2
2.2 CADASTRO,2 SERVICE,2,Em andamento,2.2
2.2 CADASTRO,2 SERVICE,2,Perdido,2.2
2.2 CADASTRO,2 SERVICE,2,Perdido,2.2
2.2 CADASTRO,2 SERVICE,2,Perdido,2.2
2.2 CADASTRO,2 SERVICE,2,Perdido,2.2
2.2 CADASTRO,2 SERVICE,2,Perdido,2.2
2.2 CADASTRO,2 SERVICE,2,Perdido,2.2
2.2 CADASTRO,2 SERVICE,2,Perdido,2.2
2.2 CADASTRO,2 SERVICE,2,Em andamento,2.2
2.2 CADASTRO,2 SERVICE,2,Perdido,2.2
2.2 CADASTRO,2 SERVICE,2,Perdido,2.2
2.2 CADASTRO,2 SERVICE,2,Perdido,2.2
2.2 CADASTRO,2 SERVICE,2,Perdido,2.2
2.2 CADASTRO,2 SERVICE,2,Em andamento,2.2
2.2 CADASTRO,2 SERVICE,2,Perdido,2.2
2.2 CADASTRO,2 SERVICE,2,Perdido,2.2
2.2 CADASTRO,2 SERVICE,2,Ganho,2.2
2.2 CADASTRO,2 SERVICE,2,Em andamento,2.2
2.2 CADASTRO,2 SERVICE,2,Em andamento,2.2
2.2 CADASTRO,2 SERVICE,2,Em andamento,2.2
2.2 CADASTRO,2 SERVICE,2,Em andamento,2.2
2.2 CADASTRO,2 SERVICE,2,Em andamento,2.2
2.2 CADASTRO,2 SERVICE,2,Em andamento,2.2
2.2 CADASTRO,2 SERVICE,2,Em andamento,2.2
2.2 CADASTRO,2 SERVICE,2,Em andamento,2.2
2.2 CADASTRO,2 SERVICE,2,Em andamento,2.2
2.2 CADASTRO,2 SERVICE,2,Em andamento,2.2
2.2 CADASTRO,2 SERVICE,2,Em andamento,2.2
2.2 CADASTRO,2 SERVICE,2,Em andamento,2.2
2.2 CADASTRO,2 SERVICE,2,Em andamento,2.2
2.2 CADASTRO,2 SERVICE,2,Perdido,2.2
2.2 CADASTRO,2 SERVICE,2,Ganho,2.2
2.2 CADASTRO,2 SERVICE,2,Ganho,2.2
2.2 CADASTRO,2 SERVICE,2,Perdido,2.2
2.2 CADASTRO,2 SERVICE,2,Perdido,2.2
2.2 CADASTRO,2 SERVICE,2,Ganho,2.2
2.2 CADASTRO,2 SERVICE,2,Ganho,2.2
2.2 CADASTRO,2 SERVICE,2,Perdido,2.2
2.2 CADASTRO,2 SERVICE,2,Ganho,2.2
2.2 CADASTRO,2 SERVICE,2,Ganho,2.2
2.2 CADASTRO,2 SERVICE,2,Perdido,2.2
2.2 CADASTRO,2 SERVICE,2,Ganho,2.2
2.2 CADASTRO,2 SERVICE,2,Ganho,2.2
2.2 CADASTRO,2 SERVICE,2,Ganho,2.2
2.2 CADASTRO,2 SERVICE,2,Perdido,2.2
2.2 CADASTRO,2 SERVICE,2,Perdido,2.2
2.2 CADASTRO,2 SERVICE,2,Perdido,2.2
2.2 CADASTRO,2 SERVICE,2,Perdido,2.2
2.2 CADASTRO,2 SERVICE,2,Perdido,2.2
2.2 CADASTRO,2 SERVICE,2,Perdido,2.2
2.2 CADASTRO,2 SERVICE,2,Perdido,2.2
2.2 CADASTRO,2 SERVICE,2,Perdido,2.2
2.2 CADASTRO,2 SERVICE,2,Perdido,2.2
2.2 CADASTRO,2 SERVICE,2,Perdido,2.2
2.2 CADASTRO,2 SERVICE,2,Perdido,2.2
2.2 CADASTRO,2 SERVICE,2,Perdido,2.2
2.2 CADASTRO,2 SERVICE,2,Perdido,2.2
2.2 CADASTRO,2 SERVICE,2,Perdido,2.2
2.2 CADASTRO,2 SERVICE,2,Perdido,2.2
2.2 CADASTRO,2 SERVICE,2,Perdido,2.2
2.2 CADASTRO,2 SERVICE,2,Perdido,2.2
2.2 CADASTRO,2 SERVICE,2,Perdido,2.2
2.2 CADASTRO,2 SERVICE,2,Perdido,2.2
2.2 CADASTRO,2 SERVICE,2,Perdido,2.2
2.2 CADASTRO,2 SERVICE,2,Perdido,2.2
2.2 CADASTRO,2 SERVICE,2,Perdido,2.2
2.2 CADASTRO,2 SERVICE,2,Ganho,2.2
2.2 CADASTRO,2 SERVICE,2,Perdido,2.2
2.2 CADASTRO,2 SERVICE,2,Perdido,2.2
2.2 CADASTRO,2 SERVICE,2,Perdido,2.2
2.2 CADASTRO,2 SERVICE,2,Perdido,2.2
2.2 CADASTRO,2 SERVICE,2,Perdido,2.2
2.2 CADASTRO,2 SERVICE,2,Perdido,2.2
2.3 VINCULAÇÃO,2 SERVICE,3,Em andamento,2.3
2.3 VINCULAÇÃO,2 SERVICE,3,Em andamento,2.3
2.3 VINCULAÇÃO,2 SERVICE,3,Perdido,2.3
2.3 VINCULAÇÃO,2 SERVICE,3,Perdido,2.3
2.3 VINCULAÇÃO,2 SERVICE,3,Em andamento,2.3
2.3 VINCULAÇÃO,2 SERVICE,3,Em andamento,2.3
2.3 VINCULAÇÃO,2 SERVICE,3,Em andamento,2.3
2.3 VINCULAÇÃO,2 SERVICE,3,Em andamento,2.3
2.3 VINCULAÇÃO,2 SERVICE,3,Em andamento,2.3
2.3 VINCULAÇÃO,2 SERVICE,3,Em andamento,2.3
2.3 VINCULAÇÃO,2 SERVICE,3,Em andamento,2.3
2.3 VINCULAÇÃO,2 SERVICE,3,Em andamento,2.3
2.3 VINCULAÇÃO,2 SERVICE,3,Em andamento,2.3
2.3 VINCULAÇÃO,2 SERVICE,3,Em andamento,2.3
2.3 VINCULAÇÃO,2 SERVICE,3,Em andamento,2.3
2.3 VINCULAÇÃO,2 SERVICE,3,Em andamento,2.3
2.3 VINCULAÇÃO,2 SERVICE,3,Em andamento,2.3
2.3 VINCULAÇÃO,2 SERVICE,3,Em andamento,2.3
2.3 VINCULAÇÃO,2 SERVICE,3,Em andamento,2.3
2.3 VINCULAÇÃO,2 SERVICE,3,Em andamento,2.3
2.3 VINCULAÇÃO,2 SERVICE,3,Em andamento,2.3
2.3 VINCULAÇÃO,2 SERVICE,3,Em andamento,2.3
2.3 VINCULAÇÃO,2 SERVICE,3,Em andamento,2.3
2.3 VINCULAÇÃO,2 SERVICE,3,Em andamento,2.3
2.3 VINCULAÇÃO,2 SERVICE,3,Em andamento,2.3
2.3 VINCULAÇÃO,2 SERVICE,3,Em andamento,2.3
2.3 VINCULAÇÃO,2 SERVICE,3,Ganho,2.3
2.3 VINCULAÇÃO,2 SERVICE,3,Ganho,2.3
2.3 VINCULAÇÃO,2 SERVICE,3,Ganho,2.3
2.3 VINCULAÇÃO,2 SERVICE,3,Ganho,2.3
2.3 VINCULAÇÃO,2 SERVICE,3,Ganho,2.3
2.3 VINCULAÇÃO,2 SERVICE,3,Ganho,2.3
2.3 VINCULAÇÃO,2 SERVICE,3,Ganho,2.3
2.3 VINCULAÇÃO,2 SERVICE,3,Ganho,2.3
2.3 VINCULAÇÃO,2 SERVICE,3,Ganho,2.3
2.3 VINCULAÇÃO,2 SERVICE,3,Perdido,2.3
2.3 VINCULAÇÃO,2 SERVICE,3,Perdido,2.3
2.3 VINCULAÇÃO,2 SERVICE,3,Perdido,2.3
2.3 VINCULAÇÃO,2 SERVICE,3,Perdido,2.3
2.4 LOGÍSTICA,2 SERVICE,4,Em andamento,2.4
2.4 LOGÍSTICA,2 SERVICE,4,Em andamento,2.4
2.4 LOGÍSTICA,2 SERVICE,4,Em andamento,2.4
2.4 LOGÍSTICA,2 SERVICE,4,Em andamento,2.4
2.4 LOGÍSTICA,2 SERVICE,4,Em andamento,2.4
2.4 LOGÍSTICA,2 SERVICE,4,Em andamento,2.4
2.4 LOGÍSTICA,2 SERVICE,4,Em andamento,2.4
2.5 ONBOARDING,2 SERVICE,5,Em andamento,2.5
2.5 ONBOARDING,2 SERVICE,5,Em andamento,2.5
2.5 ONBOARDING,2 SERVICE,5,Em andamento,2.5
2.5 ONBOARDING,2 SERVICE,5,Em andamento,2.5
2.5 ONBOARDING,2 SERVICE,5,Em andamento,2.5
2.5 ONBOARDING,2 SERVICE,5,Em andamento,2.5
2.5 ONBOARDING,2 SERVICE,5,Em andamento,2.5
2.5 ONBOARDING,2 SERVICE,5,Em andamento,2.5
2.5 ONBOARDING,2 SERVICE,5,Em andamento,2.5
2.5 ONBOARDING,2 SERVICE,5,Em andamento,2.5
2.5 ONBOARDING,2 SERVICE,5,Em andamento,2.5
2.5 ONBOARDING,2 SERVICE,5,Em andamento,2.5
2.5 ONBOARDING,2 SERVICE,5,Em andamento,2.5
2.5 ONBOARDING,2 SERVICE,5,Em andamento,2.5
2.5 ONBOARDING,2 SERVICE,5,Em andamento,2.5
2.5 ONBOARDING,2 SERVICE,5,Em andamento,2.5
2.5 ONBOARDING,2 SERVICE,5,Em andamento,2.5
2.5 ONBOARDING,2 SERVICE,5,Em andamento,2.5
2.5 ONBOARDING,2 SERVICE,5,Em andamento,2.5
2.5 ONBOARDING,2 SERVICE,5,Em andamento,2.5
2.5 ONBOARDING,2 SERVICE,5,Em andamento,2.5
2.5 ONBOARDING,2 SERVICE,5,Em andamento,2.5
2.5 ONBOARDING,2 SERVICE,5,Em andamento,2.5
2.5 ONBOARDING,2 SERVICE,5,Em andamento,2.5
2.5 ONBOARDING,2 SERVICE,5,Em andamento,2.5
2.5 ONBOARDING,2 SERVICE,5,Em andamento,2.5
2.5 ONBOARDING,2 SERVICE,5,Em andamento,2.5
2.5 ONBOARDING,2 SERVICE,5,Em andamento,2.5
2.5 ONBOARDING,2 SERVICE,5,Em andamento,2.5
2.5 ONBOARDING,2 SERVICE,5,Em andamento,2.5
2.5 ONBOARDING,2 SERVICE,5,Em andamento,2.5
2.5 ONBOARDING,2 SERVICE,5,Em andamento,2.5
2.5 ONBOARDING,2 SERVICE,5,Em andamento,2.5
2.5 ONBOARDING,2 SERVICE,5,Em andamento,2.5
2.5 ONBOARDING,2 SERVICE,5,Em andamento,2.5
2.5 ONBOARDING,2 SERVICE,5,Em andamento,2.5
2.5 ONBOARDING,2 SERVICE,5,Em andamento,2.5
2.5 ONBOARDING,2 SERVICE,5,Em andamento,2.5
2.5 ONBOARDING,2 SERVICE,5,Em andamento,2.5
2.5 ONBOARDING,2 SERVICE,5,Em andamento,2.5
2.5 ONBOARDING,2 SERVICE,5,Em andamento,2.5
2.5 ONBOARDING,2 SERVICE,5,Em andamento,2.5
2.5 ONBOARDING,2 SERVICE,5,Em andamento,2.5
2.5 ONBOARDING,2 SERVICE,5,Em andamento,2.5
2.5 ONBOARDING,2 SERVICE,5,Em andamento,2.5
2.5 ONBOARDING,2 SERVICE,5,Em andamento,2.5
2.5 ONBOARDING,2 SERVICE,5,Em andamento,2.5
2.5 ONBOARDING,2 SERVICE,5,Em andamento,2.5
2.5 ONBOARDING,2 SERVICE,5,Em andamento,2.5
2.5 ONBOARDING,2 SERVICE,5,Em andamento,2.5
2.5 ONBOARDING,2 SERVICE,5,Em andamento,2.5
2.5 ONBOARDING,2 SERVICE,5,Em andamento,2.5
2.5 ONBOARDING,2 SERVICE,5,Em andamento,2.5
2.5 ONBOARDING,2 SERVICE,5,Em andamento,2.5
2.5 ONBOARDING,2 SERVICE,5,Em andamento,2.5
2.5 ONBOARDING,2 SERVICE,5,Em andamento,2.5
2.5 ONBOARDING,2 SERVICE,5,Em andamento,2.5
2.5 ONBOARDING,2 SERVICE,5,Em andamento,2.5
2.5 ONBOARDING,2 SERVICE,5,Em andamento,2.5
2.5 ONBOARDING,2 SERVICE,5,Em andamento,2.5
2.5 ONBOARDING,2 SERVICE,5,Em andamento,2.5
2.5 ONBOARDING,2 SERVICE,5,Em andamento,2.5
2.5 ONBOARDING,2 SERVICE,5,Em andamento,2.5
2.5 ONBOARDING,2 SERVICE,5,Em andamento,2.5
2.5 ONBOARDING,2 SERVICE,5,Em andamento,2.5
2.5 ONBOARDING,2 SERVICE,5,Em andamento,2.5
2.5 ONBOARDING,2 SERVICE,5,Em andamento,2.5
2.5 ONBOARDING,2 SERVICE,5,Em andamento,2.5
2.5 ONBOARDING,2 SERVICE,5,Em andamento,2.5
2.5 ONBOARDING,2 SERVICE,5,Em andamento,2.5
2.5 ONBOARDING,2 SERVICE,5,Em andamento,2.5
2.5 ONBOARDING,2 SERVICE,5,Em andamento,2.5
2.5 ONBOARDING,2 SERVICE,5,Em andamento,2.5
2.5 ONBOARDING,2 SERVICE,5,Em andamento,2.5
2.5 ONBOARDING,2 SERVICE,5,Em andamento,2.5
2.5 ONBOARDING,2 SERVICE,5,Em andamento,2.5
2.5 ONBOARDING,2 SERVICE,5,Em andamento,2.5
2.5 ONBOARDING,2 SERVICE,5,Em andamento,2.5
2.5 ONBOARDING,2 SERVICE,5,Em andamento,2.5
2.5 ONBOARDING,2 SERVICE,5,Em andamento,2.5
2.5 ONBOARDING,2 SERVICE,5,Em andamento,2.5
2.5 ONBOARDING,2 SERVICE,5,Em andamento,2.5
2.5 ONBOARDING,2 SERVICE,5,Em andamento,2.5
2.5 ONBOARDING,2 SERVICE,5,Em andamento,2.5
2.5 ONBOARDING,2 SERVICE,5,Em andamento,2.5
2.5 ONBOARDING,2 SERVICE,5,Perdido,2.5
2.5 ONBOARDING,2 SERVICE,5,Perdido,2.5
2.5 ONBOARDING,2 SERVICE,5,Ganho,2.5
2.5 ONBOARDING,2 SERVICE,5,Ganho,2.5
2.5 ONBOARDING,2 SERVICE,5,Ganho,2.5
2.5 ONBOARDING,2 SERVICE,5,Ganho,2.5
2.5 ONBOARDING,2 SERVICE,5,Ganho,2.5
2.5 ONBOARDING,2 SERVICE,5,Ganho,2.5
2.5 ONBOARDING,2 SERVICE,5,Ganho,2.5
2.5 ONBOARDING,2 SERVICE,5,Ganho,2.5
2.5 ONBOARDING,2 SERVICE,5,Ganho,2.5
2.5 ONBOARDING,2 SERVICE,5,Ganho,2.5
2.5 ONBOARDING,2 SERVICE,5,Ganho,2.5
2.5 ONBOARDING,2 SERVICE,5,Ganho,2.5
2.5 ONBOARDING,2 SERVICE,5,Ganho,2.5
2.5 ONBOARDING,2 SERVICE,5,Ganho,2.5
3.1 NOVOS ATIVOS,3 CUSTOMER SUCCESS,1,Em andamento,3.1
3.1 NOVOS ATIVOS,3 CUSTOMER SUCCESS,1,Em andamento,3.1
3.1 NOVOS ATIVOS,3 CUSTOMER SUCCESS,1,Em andamento,3.1
3.1 NOVOS ATIVOS,3 CUSTOMER SUCCESS,1,Em andamento,3.1
3.1 NOVOS ATIVOS,3 CUSTOMER SUCCESS,1,Perdido,3.1
3.1 NOVOS ATIVOS,3 CUSTOMER SUCCESS,1,Perdido,3.1
3.1 NOVOS ATIVOS,3 CUSTOMER SUCCESS,1,Perdido,3.1
3.2 ATIVOS,3 CUSTOMER SUCCESS,2,Em andamento,3.2
3.2 ATIVOS,3 CUSTOMER SUCCESS,2,Em andamento,3.2
3.2 ATIVOS,3 CUSTOMER SUCCESS,2,Em andamento,3.2
3.2 ATIVOS,3 CUSTOMER SUCCESS,2,Em andamento,3.2
3.2 ATIVOS,3 CUSTOMER SUCCESS,2,Em andamento,3.2
3.2 ATIVOS,3 CUSTOMER SUCCESS,2,Em andamento,3.2
3.2 ATIVOS,3 CUSTOMER SUCCESS,2,Em andamento,3.2
3.2 ATIVOS,3 CUSTOMER SUCCESS,2,Em andamento,3.2
3.2 ATIVOS,3 CUSTOMER SUCCESS,2,Em andamento,3.2
3.2 ATIVOS,3 CUSTOMER SUCCESS,2,Em andamento,3.2
3.2 ATIVOS,3 CUSTOMER SUCCESS,2,Em andamento,3.2
3.2 ATIVOS,3 CUSTOMER SUCCESS,2,Em andamento,3.2
3.2 ATIVOS,3 CUSTOMER SUCCESS,2,Em andamento,3.2
3.2 ATIVOS,3 CUSTOMER SUCCESS,2,Em andamento,3.2
3.2 ATIVOS,3 CUSTOMER SUCCESS,2,Em andamento,3.2
